Year,Age,Female,Male,Total,OpenInterval,linking_key
1983,95,9485.12,3706.43,13191.55,FALSE,1983_95
1983,96,7302.63,2675.03,9977.66,FALSE,1983_96
1983,97,5737.28,2102.81,7840.09,FALSE,1983_97
1983,98,4236.95,1452.56,5689.51,FALSE,1983_98
1983,99,2964.66,994.39,3959.05,FALSE,1983_99
1983,100,2049.46,632.24,2681.7,FALSE,1983_100
1983,101,1453.32,394.15,1847.47,FALSE,1983_101
1983,102,959.22,263.1,1222.32,FALSE,1983_102
1983,103,600.14,164.06,764.2,FALSE,1983_103
1983,104,335.08,94.04,429.12,FALSE,1983_104
1983,105,193.04,72.03,265.07,FALSE,1983_105
1983,106,117.02,33.02,150.04,FALSE,1983_106
1983,107,72.02,22,94.02,FALSE,1983_107
1983,108,57.02,20,77.02,FALSE,1983_108
1983,109,37,6,43,FALSE,1983_109
1983,110,74,37,111,TRUE,1983_110
1984,0,17224.06,22366.35,39590.41,FALSE,1984_0
1984,1,1313.24,1605.53,2918.77,FALSE,1984_1
1984,2,826.15,1109.36,1935.51,FALSE,1984_2
1984,3,614.11,784.25,1398.36,FALSE,1984_3
1984,4,477.08,644.21,1121.29,FALSE,1984_4
1984,5,367.06,588.19,955.25,FALSE,1984_5
1984,6,355.06,530.17,885.23,FALSE,1984_6
1984,7,338.06,493.16,831.22,FALSE,1984_7
1984,8,301.06,469.16,770.22,FALSE,1984_8
1984,9,299.06,400.14,699.2,FALSE,1984_9
1984,10,300.06,460.15,760.21,FALSE,1984_10
1984,11,278.04,482.16,760.2,FALSE,1984_11
1984,12,351.06,568.18,919.24,FALSE,1984_12
1984,13,432.08,714.24,1146.32,FALSE,1984_13
1984,14,470.08,881.29,1351.37,FALSE,1984_14
1984,15,608.1,1196.39,1804.49,FALSE,1984_15
1984,16,780.14,1662.55,2442.69,FALSE,1984_16
1984,17,821.14,2173.72,2994.86,FALSE,1984_17
1984,18,966.17,2760.91,3727.08,FALSE,1984_18
1984,19,1110.2,3138.03,4248.23,FALSE,1984_19
1984,20,1082.19,3396.12,4478.31,FALSE,1984_20
1984,21,1210.22,3600.19,4810.41,FALSE,1984_21
1984,22,1129.2,3564.17,4693.37,FALSE,1984_22
1984,23,1206.22,3645.2,4851.42,FALSE,1984_23
1984,24,1245.22,3532.16,4777.38,FALSE,1984_24
1984,25,1204.22,3599.19,4803.41,FALSE,1984_25
1984,26,1256.22,3581.18,4837.4,FALSE,1984_26
1984,27,1322.23,3609.19,4931.42,FALSE,1984_27
1984,28,1309.23,3518.15,4827.38,FALSE,1984_28
1984,29,1401.24,3448.13,4849.37,FALSE,1984_29
1984,30,1439.26,3638.2,5077.46,FALSE,1984_30
1984,31,1507.26,3606.19,5113.45,FALSE,1984_31
1984,32,1448.26,3576.17,5024.43,FALSE,1984_32
1984,33,1586.28,3600.19,5186.47,FALSE,1984_33
1984,34,1689.3,3602.18,5291.48,FALSE,1984_34
1984,35,1749.31,3628.19,5377.5,FALSE,1984_35
1984,36,1888.33,3859.27,5747.6,FALSE,1984_36
1984,37,2112.38,4013.32,6125.7,FALSE,1984_37
1984,38,1831.33,3514.16,5345.49,FALSE,1984_38
1984,39,1973.35,3685.22,5658.57,FALSE,1984_39
1984,40,2232.4,4134.36,6366.76,FALSE,1984_40
1984,41,2389.42,4386.44,6775.86,FALSE,1984_41
1984,42,2518.44,4355.44,6873.88,FALSE,1984_42
1984,43,2538.45,4349.43,6887.88,FALSE,1984_43
1984,44,2739.48,4674.54,7414.02,FALSE,1984_44
1984,45,2960.52,4795.58,7756.1,FALSE,1984_45
1984,46,3059.54,5319.75,8379.29,FALSE,1984_46
1984,47,3272.58,5758.89,9031.47,FALSE,1984_47
1984,48,3623.64,6022.99,9646.63,FALSE,1984_48
1984,49,4004.71,6917.28,10921.99,FALSE,1984_49
1984,50,4196.75,7250.38,11447.13,FALSE,1984_50
1984,51,4811.85,8045.64,12857.49,FALSE,1984_51
1984,52,5105.91,9022.97,14128.88,FALSE,1984_52
1984,53,5811.03,9853.24,15664.27,FALSE,1984_53
1984,54,6543.16,10868.58,17411.74,FALSE,1984_54
1984,55,6974.24,12024.96,18999.2,FALSE,1984_55
1984,56,7837.39,13466.43,21303.82,FALSE,1984_56
1984,57,8750.56,14684.83,23435.39,FALSE,1984_57
1984,58,9681.72,15717.17,25398.89,FALSE,1984_58
1984,59,10541.87,17327.7,27869.57,FALSE,1984_59
1984,60,11307,18513.08,29820.08,FALSE,1984_60
1984,61,11737.08,19323.36,31060.44,FALSE,1984_61
1984,62,13336.37,21511.07,34847.44,FALSE,1984_62
1984,63,13881.47,22749.49,36630.96,FALSE,1984_63
1984,64,14710.61,23356.68,38067.29,FALSE,1984_64
1984,65,15273.71,23631.77,38905.48,FALSE,1984_65
1984,66,16160.87,25000.23,41161.1,FALSE,1984_66
1984,67,16895,25676.45,42571.45,FALSE,1984_67
1984,68,17904.18,26646.76,44550.94,FALSE,1984_68
1984,69,19302.43,28298.31,47600.74,FALSE,1984_69
1984,70,20571.65,28973.53,49545.18,FALSE,1984_70
1984,71,21264.78,29601.73,50866.51,FALSE,1984_71
1984,72,22121.93,29997.87,52119.8,FALSE,1984_72
1984,73,23450.16,30649.08,54099.24,FALSE,1984_73
1984,74,24282.31,30994.19,55276.5,FALSE,1984_74
1984,75,25033.44,30438.01,55471.45,FALSE,1984_75
1984,76,26394.69,30793.12,57187.81,FALSE,1984_76
1984,77,26563.71,29592.73,56156.44,FALSE,1984_77
1984,78,27487.88,28925.51,56413.39,FALSE,1984_78
1984,79,28296.02,28439.35,56735.37,FALSE,1984_79
1984,80,28696.09,27097.91,55794,FALSE,1984_80
1984,81,28679.1,26122.59,54801.69,FALSE,1984_81
1984,82,28269.02,23824.83,52093.85,FALSE,1984_82
1984,83,30923.49,23395.7,54319.19,FALSE,1984_83
1984,84,30181.36,21896.2,52077.56,FALSE,1984_84
1984,85,28287.02,18966.24,47253.26,FALSE,1984_85
1984,86,28433.05,18023.92,46456.97,FALSE,1984_86
1984,87,27265.84,16741.51,44007.35,FALSE,1984_87
1984,88,26476.71,15105.96,41582.67,FALSE,1984_88
1984,89,24783.4,13278.37,38061.77,FALSE,1984_89
1984,90,22663.02,11428.76,34091.78,FALSE,1984_90
1984,91,20248.59,9896.25,30144.84,FALSE,1984_91
1984,92,17917.18,8056.65,25973.83,FALSE,1984_92
1984,93,15054.67,6405.1,21459.77,FALSE,1984_93
1984,94,12895.29,5250.72,18146.01,FALSE,1984_94
1984,95,10487.86,4156.37,14644.23,FALSE,1984_95
1984,96,8044.43,3020.99,11065.42,FALSE,1984_96
1984,97,5841.04,2082.69,7923.73,FALSE,1984_97
1984,98,4527.8,1486.49,6014.29,FALSE,1984_98
1984,99,3235.57,1039.34,4274.91,FALSE,1984_99
1984,100,2296.4,699.23,2995.63,FALSE,1984_100
1984,101,1545.27,467.15,2012.42,FALSE,1984_101
1984,102,1032.18,294.1,1326.28,FALSE,1984_102
1984,103,646.12,158.06,804.18,FALSE,1984_103
1984,104,410.08,97.03,507.11,FALSE,1984_104
1984,105,224.04,64.02,288.06,FALSE,1984_105
1984,106,157.02,41.02,198.04,FALSE,1984_106
1984,107,87.02,23,110.02,FALSE,1984_107
1984,108,69.02,14,83.02,FALSE,1984_108
1984,109,27,10,37,FALSE,1984_109
1984,110,58,36,94,TRUE,1984_110
1985,0,17078.67,22968.28,40046.95,FALSE,1985_0
1985,1,1253.49,1584.7,2838.19,FALSE,1985_1
1985,2,832.32,1109.49,1941.81,FALSE,1985_2
1985,3,560.22,829.37,1389.59,FALSE,1985_3
1985,4,453.18,719.32,1172.5,FALSE,1985_4
1985,5,442.17,554.25,996.42,FALSE,1985_5
1985,6,399.16,539.24,938.4,FALSE,1985_6
1985,7,328.13,447.2,775.33,FALSE,1985_7
1985,8,287.11,449.2,736.31,FALSE,1985_8
1985,9,282.11,441.2,723.31,FALSE,1985_9
1985,10,241.1,437.2,678.3,FALSE,1985_10
1985,11,281.11,447.2,728.31,FALSE,1985_11
1985,12,339.13,517.23,856.36,FALSE,1985_12
1985,13,363.14,713.32,1076.46,FALSE,1985_13
1985,14,486.19,941.42,1427.61,FALSE,1985_14
1985,15,615.24,1235.55,1850.79,FALSE,1985_15
1985,16,768.3,1763.79,2532.09,FALSE,1985_16
1985,17,838.33,2086.93,2925.26,FALSE,1985_17
1985,18,995.39,2724.22,3719.61,FALSE,1985_18
1985,19,1021.4,3025.35,4046.75,FALSE,1985_19
1985,20,1004.39,3141.4,4145.79,FALSE,1985_20
1985,21,1078.42,3536.58,4615,FALSE,1985_21
1985,22,1133.44,3469.56,4603,FALSE,1985_22
1985,23,1117.43,3582.6,4700.03,FALSE,1985_23
1985,24,1204.47,3608.61,4813.08,FALSE,1985_24
1985,25,1208.47,3632.62,4841.09,FALSE,1985_25
1985,26,1242.48,3516.57,4759.05,FALSE,1985_26
1985,27,1329.52,3637.63,4967.15,FALSE,1985_27
1985,28,1374.53,3735.67,5110.2,FALSE,1985_28
1985,29,1363.53,3698.65,5062.18,FALSE,1985_29
1985,30,1425.56,3844.72,5270.28,FALSE,1985_30
1985,31,1509.59,3752.68,5262.27,FALSE,1985_31
1985,32,1670.65,3856.73,5527.38,FALSE,1985_32
1985,33,1688.66,3851.72,5540.38,FALSE,1985_33
1985,34,1690.66,3843.72,5534.38,FALSE,1985_34
1985,35,1813.71,3939.76,5753.47,FALSE,1985_35
1985,36,1885.73,4057.81,5943.54,FALSE,1985_36
1985,37,1930.75,4362.95,6293.7,FALSE,1985_37
1985,38,2258.88,4430.98,6689.86,FALSE,1985_38
1985,39,1992.78,3778.69,5771.47,FALSE,1985_39
1985,40,2118.83,4021.8,6140.63,FALSE,1985_40
1985,41,2353.92,4364.95,6718.87,FALSE,1985_41
1985,42,2638.03,5024.24,7662.27,FALSE,1985_42
1985,43,2627.03,4675.09,7302.12,FALSE,1985_43
1985,44,2710.06,4857.17,7567.23,FALSE,1985_44
1985,45,2871.12,5073.27,7944.39,FALSE,1985_45
1985,46,3056.2,5436.43,8492.63,FALSE,1985_46
1985,47,3406.32,5784.59,9190.91,FALSE,1985_47
1985,48,3733.45,6182.77,9916.22,FALSE,1985_48
1985,49,4012.56,6717,10729.56,FALSE,1985_49
1985,50,4391.71,7431.33,11823.04,FALSE,1985_50
1985,51,4587.79,7878.53,12466.32,FALSE,1985_51
1985,52,5216.03,8647.87,13863.9,FALSE,1985_52
1985,53,5693.22,9639.31,15332.53,FALSE,1985_53
1985,54,6362.48,10561.73,16924.21,FALSE,1985_54
1985,55,6992.73,12089.4,19082.13,FALSE,1985_55
1985,56,7653.99,12931.78,20585.77,FALSE,1985_56
1985,57,8665.39,14538.51,23203.9,FALSE,1985_57
1985,58,9446.69,15877.1,25323.79,FALSE,1985_58
1985,59,10226.99,16818.52,27045.51,FALSE,1985_59
1985,60,11515.5,18688.36,30203.86,FALSE,1985_60
1985,61,12039.7,19534.74,31574.44,FALSE,1985_61
1985,62,13203.15,21036.41,34239.56,FALSE,1985_62
1985,63,14108.5,22486.06,36594.56,FALSE,1985_63
1985,64,14958.84,23789.64,38748.48,FALSE,1985_64
1985,65,16194.32,25002.19,41196.51,FALSE,1985_65
1985,66,15954.23,24628.02,40582.25,FALSE,1985_66
1985,67,17172.71,26093.67,43266.38,FALSE,1985_67
1985,68,17952.01,26598.89,44550.9,FALSE,1985_68
1985,69,19244.51,28000.52,47245.03,FALSE,1985_69
1985,70,20404.97,29445.17,49850.14,FALSE,1985_70
1985,71,21586.43,30103.46,51689.89,FALSE,1985_71
1985,72,22703.86,30799.78,53503.64,FALSE,1985_72
1985,73,23531.19,30949.85,54481.04,FALSE,1985_73
1985,74,24962.75,31522.1,56484.85,FALSE,1985_74
1985,75,26190.23,31661.16,57851.39,FALSE,1985_75
1985,76,26477.34,30821.78,57299.12,FALSE,1985_76
1985,77,27721.82,30894.82,58616.64,FALSE,1985_77
1985,78,28184.01,30089.46,58273.47,FALSE,1985_78
1985,79,28980.32,29250.08,58230.4,FALSE,1985_79
1985,80,29724.61,28360.69,58085.3,FALSE,1985_80
1985,81,29983.71,26806.99,56790.7,FALSE,1985_81
1985,82,30461.9,25745.51,56207.41,FALSE,1985_82
1985,83,29484.51,23573.55,53058.06,FALSE,1985_83
1985,84,31880.45,22793.19,54673.64,FALSE,1985_84
1985,85,31040.12,20796.3,51836.42,FALSE,1985_85
1985,86,28559.15,17887,46446.15,FALSE,1985_86
1985,87,28194,16720.48,44914.48,FALSE,1985_87
1985,88,26705.43,15542.96,42248.39,FALSE,1985_88
1985,89,26087.19,13817.18,39904.37,FALSE,1985_89
1985,90,24030.38,11891.32,35921.7,FALSE,1985_90
1985,91,21054.22,9944.45,30998.67,FALSE,1985_91
1985,92,19379.57,8719.9,28099.47,FALSE,1985_92
1985,93,16568.47,6875.07,23443.54,FALSE,1985_93
1985,94,13697.35,5349.39,19046.74,FALSE,1985_94
1985,95,11367.44,4138.85,15506.29,FALSE,1985_95
1985,96,9016.52,3267.46,12283.98,FALSE,1985_96
1985,97,6564.56,2242,8806.56,FALSE,1985_97
1985,98,4795.87,1506.67,6302.54,FALSE,1985_98
1985,99,3616.41,1087.48,4703.89,FALSE,1985_99
1985,100,2118.82,632.28,2751.1,FALSE,1985_100
1985,101,1749.69,468.21,2217.9,FALSE,1985_101
1985,102,1116.43,297.14,1413.57,FALSE,1985_102
1985,103,738.29,184.08,922.37,FALSE,1985_103
1985,104,436.17,124.06,560.23,FALSE,1985_104
1985,105,258.1,87.04,345.14,FALSE,1985_105
1985,106,155.06,40.02,195.08,FALSE,1985_106
1985,107,101.04,24.01,125.05,FALSE,1985_107
1985,108,47.02,32.02,79.04,FALSE,1985_108
1985,109,32.02,8,40.02,FALSE,1985_109
1985,110,77.02,33,110.02,TRUE,1985_110
1986,0,16674.76,22234.74,38909.5,FALSE,1986_0
1986,1,1316.61,1583.77,2900.38,FALSE,1986_1
1986,2,818.38,1098.53,1916.91,FALSE,1986_2
1986,3,588.27,875.43,1463.7,FALSE,1986_3
1986,4,496.23,706.34,1202.57,FALSE,1986_4
1986,5,388.18,564.27,952.45,FALSE,1986_5
1986,6,351.16,541.26,892.42,FALSE,1986_6
1986,7,333.15,464.22,797.37,FALSE,1986_7
1986,8,300.14,432.2,732.34,FALSE,1986_8
1986,9,273.13,436.21,709.34,FALSE,1986_9
1986,10,285.14,426.21,711.35,FALSE,1986_10
1986,11,268.13,463.23,731.36,FALSE,1986_11
1986,12,273.12,574.28,847.4,FALSE,1986_12
1986,13,365.17,624.3,989.47,FALSE,1986_13
1986,14,449.21,979.47,1428.68,FALSE,1986_14
1986,15,640.3,1373.66,2013.96,FALSE,1986_15
1986,16,859.4,2001.97,2861.37,FALSE,1986_16
1986,17,920.43,2411.16,3331.59,FALSE,1986_17
1986,18,1004.47,2912.41,3916.88,FALSE,1986_18
1986,19,1015.47,3092.49,4107.96,FALSE,1986_19
1986,20,1043.48,3426.66,4470.14,FALSE,1986_20
1986,21,1089.51,3637.76,4727.27,FALSE,1986_21
1986,22,1100.52,3590.73,4691.25,FALSE,1986_22
1986,23,1192.55,3636.75,4829.3,FALSE,1986_23
1986,24,1233.57,3764.82,4998.39,FALSE,1986_24
1986,25,1295.6,3776.83,5072.43,FALSE,1986_25
1986,26,1334.62,3726.8,5061.42,FALSE,1986_26
1986,27,1364.63,3894.88,5259.51,FALSE,1986_27
1986,28,1345.63,3970.92,5316.55,FALSE,1986_28
1986,29,1541.72,4235.04,5776.76,FALSE,1986_29
1986,30,1490.69,4379.11,5869.8,FALSE,1986_30
1986,31,1613.75,4216.03,5829.78,FALSE,1986_31
1986,32,1702.79,4241.05,5943.84,FALSE,1986_32
1986,33,1792.84,4423.14,6215.98,FALSE,1986_33
1986,34,1828.85,4382.11,6210.96,FALSE,1986_34
1986,35,1869.87,4501.18,6371.05,FALSE,1986_35
1986,36,1933.9,4403.12,6337.02,FALSE,1986_36
1986,37,1974.92,4460.15,6435.07,FALSE,1986_37
1986,38,2234.04,4738.29,6972.33,FALSE,1986_38
1986,39,2461.15,4935.38,7396.53,FALSE,1986_39
1986,40,2229.04,4207.03,6436.07,FALSE,1986_40
1986,41,2305.08,4341.1,6646.18,FALSE,1986_41
1986,42,2557.19,4943.38,7500.57,FALSE,1986_42
1986,43,2964.38,5249.53,8213.91,FALSE,1986_43
1986,44,2951.37,5166.49,8117.86,FALSE,1986_44
1986,45,2988.39,5313.56,8301.95,FALSE,1986_45
1986,46,3158.47,5530.67,8689.14,FALSE,1986_46
1986,47,3333.55,5769.78,9103.33,FALSE,1986_47
1986,48,3724.73,6110.95,9835.68,FALSE,1986_48
1986,49,3856.8,6650.21,10507.01,FALSE,1986_49
1986,50,4285,7440.6,11725.6,FALSE,1986_50
1986,51,4752.22,7819.78,12572,FALSE,1986_51
1986,52,5023.33,8410.06,13433.39,FALSE,1986_52
1986,53,5611.61,9134.41,14746.02,FALSE,1986_53
1986,54,6107.85,10193.92,16301.77,FALSE,1986_54
1986,55,6611.08,11308.46,17919.54,FALSE,1986_55
1986,56,7397.44,12623.1,20020.54,FALSE,1986_56
1986,57,8038.74,13715.63,21754.37,FALSE,1986_57
1986,58,9121.25,15236.35,24357.6,FALSE,1986_58
1986,59,9975.64,16347.9,26323.54,FALSE,1986_59
1986,60,11181.2,17689.54,28870.74,FALSE,1986_60
1986,61,12345.74,19093.22,31438.96,FALSE,1986_61
1986,62,13292.18,21033.16,34325.34,FALSE,1986_62
1986,63,13796.42,21760.51,35556.93,FALSE,1986_63
1986,64,14987.97,23606.4,38594.37,FALSE,1986_64
1986,65,16044.46,25237.18,41281.64,FALSE,1986_65
1986,66,17163.98,25131.13,42295.11,FALSE,1986_66
1986,67,17238.02,25572.35,42810.37,FALSE,1986_67
1986,68,18483.6,26999.04,45482.64,FALSE,1986_68
1986,69,19146.91,27736.39,46883.3,FALSE,1986_69
1986,70,20465.53,28947.97,49413.5,FALSE,1986_70
1986,71,21626.07,30116.54,51742.61,FALSE,1986_71
1986,72,23331.86,31080.01,54411.87,FALSE,1986_72
1986,73,24029.19,31205.07,55234.26,FALSE,1986_73
1986,74,25057.66,31157.04,56214.7,FALSE,1986_74
1986,75,26281.23,31794.35,58075.58,FALSE,1986_75
1986,76,27267.69,31798.36,59066.05,FALSE,1986_76
1986,77,27518.8,30720.83,58239.63,FALSE,1986_77
1986,78,28945.47,30518.73,59464.2,FALSE,1986_78
1986,79,29287.63,29526.25,58813.88,FALSE,1986_79
1986,80,30235.07,28665.84,58900.91,FALSE,1986_80
1986,81,30388.14,27466.26,57854.4,FALSE,1986_81
1986,82,31274.55,25885.5,57160.05,FALSE,1986_82
1986,83,31345.59,24624.89,55970.48,FALSE,1986_83
1986,84,29909.92,21966.6,51876.52,FALSE,1986_84
1986,85,31454.63,21096.18,52550.81,FALSE,1986_85
1986,86,30649.26,19186.26,49835.52,FALSE,1986_86
1986,87,27790.93,16369.9,44160.83,FALSE,1986_87
1986,88,26785.46,15156.31,41941.77,FALSE,1986_88
1986,89,25710.97,13377.46,39088.43,FALSE,1986_89
1986,90,24732.51,12150.87,36883.38,FALSE,1986_90
1986,91,21950.22,10236.94,32187.16,FALSE,1986_91
1986,92,19460.05,8514.11,27974.16,FALSE,1986_92
1986,93,17155.98,7115.44,24271.42,FALSE,1986_93
1986,94,14208.61,5381.6,19590.21,FALSE,1986_94
1986,95,11425.32,4129.99,15555.31,FALSE,1986_95
1986,96,9514.43,3204.55,12718.98,FALSE,1986_96
1986,97,7324.41,2369.14,9693.55,FALSE,1986_97
1986,98,5272.46,1650.8,6923.26,FALSE,1986_98
1986,99,3672.71,1099.53,4772.24,FALSE,1986_99
1986,100,2468.15,681.33,3149.48,FALSE,1986_100
1986,101,1855.86,476.23,2332.09,FALSE,1986_101
1986,102,1213.56,297.14,1510.7,FALSE,1986_102
1986,103,802.37,203.1,1005.47,FALSE,1986_103
1986,104,487.23,138.07,625.3,FALSE,1986_104
1986,105,299.14,78.04,377.18,FALSE,1986_105
1986,106,157.07,52.02,209.09,FALSE,1986_106
1986,107,91.04,8,99.04,FALSE,1986_107
1986,108,55.02,21.01,76.03,FALSE,1986_108
1986,109,37.02,5,42.02,FALSE,1986_109
1986,110,78.02,23,101.02,TRUE,1986_110
1987,0,16612.83,21806.05,38418.88,FALSE,1987_0
1987,1,1285.22,1558.57,2843.79,FALSE,1987_1
1987,2,824.14,1107.41,1931.55,FALSE,1987_2
1987,3,588.1,893.33,1481.43,FALSE,1987_3
1987,4,515.09,703.26,1218.35,FALSE,1987_4
1987,5,362.06,610.23,972.29,FALSE,1987_5
1987,6,371.06,583.22,954.28,FALSE,1987_6
1987,7,350.06,501.19,851.25,FALSE,1987_7
1987,8,314.06,479.18,793.24,FALSE,1987_8
1987,9,268.04,463.17,731.21,FALSE,1987_9
1987,10,239.04,424.15,663.19,FALSE,1987_10
1987,11,256.04,492.18,748.22,FALSE,1987_11
1987,12,269.04,554.2,823.24,FALSE,1987_12
1987,13,294.05,644.24,938.29,FALSE,1987_13
1987,14,441.08,829.31,1270.39,FALSE,1987_14
1987,15,582.1,1173.43,1755.53,FALSE,1987_15
1987,16,864.15,1920.7,2784.85,FALSE,1987_16
1987,17,985.17,2349.87,3335.04,FALSE,1987_17
1987,18,988.17,2840.05,3828.22,FALSE,1987_18
1987,19,943.16,2973.1,3916.26,FALSE,1987_19
1987,20,959.16,3118.16,4077.32,FALSE,1987_20
1987,21,1073.18,3320.22,4393.4,FALSE,1987_21
1987,22,1055.18,3422.27,4477.45,FALSE,1987_22
1987,23,1161.2,3511.29,4672.49,FALSE,1987_23
1987,24,1182.2,3612.34,4794.54,FALSE,1987_24
1987,25,1324.22,3623.34,4947.56,FALSE,1987_25
1987,26,1351.23,3846.42,5197.65,FALSE,1987_26
1987,27,1369.24,3921.45,5290.69,FALSE,1987_27
1987,28,1488.26,3890.43,5378.69,FALSE,1987_28
1987,29,1553.26,4140.53,5693.79,FALSE,1987_29
1987,30,1674.28,4348.6,6022.88,FALSE,1987_30
1987,31,1692.28,4377.62,6069.9,FALSE,1987_31
1987,32,1778.3,4434.64,6212.94,FALSE,1987_32
1987,33,1831.31,4592.69,6424,FALSE,1987_33
1987,34,1908.32,4572.69,6481.01,FALSE,1987_34
1987,35,1901.33,4764.76,6666.09,FALSE,1987_35
1987,36,2064.35,4666.72,6731.07,FALSE,1987_36
1987,37,2144.36,4730.75,6875.11,FALSE,1987_37
1987,38,2321.39,4802.77,7124.16,FALSE,1987_38
1987,39,2424.42,5091.88,7516.3,FALSE,1987_39
1987,40,2733.47,5309.96,8043.43,FALSE,1987_40
1987,41,2229.38,4504.66,6734.04,FALSE,1987_41
1987,42,2506.42,4780.76,7287.18,FALSE,1987_42
1987,43,2682.46,5050.86,7733.32,FALSE,1987_43
1987,44,3110.53,5664.09,8774.62,FALSE,1987_44
1987,45,3157.54,5611.07,8768.61,FALSE,1987_45
1987,46,3171.54,5671.1,8842.64,FALSE,1987_46
1987,47,3415.58,6031.22,9446.8,FALSE,1987_47
1987,48,3771.64,6138.26,9909.9,FALSE,1987_48
1987,49,3977.67,6681.46,10659.13,FALSE,1987_49
1987,50,4234.72,7321.7,11556.42,FALSE,1987_50
1987,51,4715.8,7876.9,12592.7,FALSE,1987_51
1987,52,5205.89,8469.12,13675.01,FALSE,1987_52
1987,53,5342.91,9118.37,14461.28,FALSE,1987_53
1987,54,6077.04,9964.68,16041.72,FALSE,1987_54
1987,55,6505.11,10909.02,17414.13,FALSE,1987_55
1987,56,7131.21,11911.4,19042.61,FALSE,1987_56
1987,57,8235.41,13523.99,21759.4,FALSE,1987_57
1987,58,8907.52,14556.38,23463.9,FALSE,1987_58
1987,59,9717.65,16216.99,25934.64,FALSE,1987_59
1987,60,10820.85,17515.46,28336.31,FALSE,1987_60
1987,61,11736,18716.91,30452.91,FALSE,1987_61
1987,62,13258.26,20590.6,33848.86,FALSE,1987_62
1987,63,13857.36,21793.05,35650.41,FALSE,1987_63
1987,64,14770.52,22730.39,37500.91,FALSE,1987_64
1987,65,16155.76,24807.16,40962.92,FALSE,1987_65
1987,66,17124.91,25637.47,42762.38,FALSE,1987_66
1987,67,18144.09,26462.77,44606.86,FALSE,1987_67
1987,68,18106.09,26491.78,44597.87,FALSE,1987_68
1987,69,19472.32,27771.25,47243.57,FALSE,1987_69
1987,70,20074.42,28165.4,48239.82,FALSE,1987_70
1987,71,21530.66,29496.89,51027.55,FALSE,1987_71
1987,72,23064.93,30835.38,53900.31,FALSE,1987_72
1987,73,24260.13,31578.66,55838.79,FALSE,1987_73
1987,74,25147.29,31914.78,57062.07,FALSE,1987_74
1987,75,26075.44,31357.58,57433.02,FALSE,1987_75
1987,76,27494.68,31902.77,59397.45,FALSE,1987_76
1987,77,28610.88,31239.54,59850.42,FALSE,1987_77
1987,78,28496.86,31013.44,59510.3,FALSE,1987_78
1987,79,30251.16,30353.2,60604.36,FALSE,1987_79
1987,80,30745.24,29034.72,59779.96,FALSE,1987_80
1987,81,31042.29,27928.31,58970.6,FALSE,1987_81
1987,82,31548.38,26394.75,57943.13,FALSE,1987_82
1987,83,31643.39,24679.11,56322.5,FALSE,1987_83
1987,84,31526.37,23153.55,54679.92,FALSE,1987_84
1987,85,30155.14,20805.68,50960.82,FALSE,1987_85
1987,86,31758.41,19785.3,51543.71,FALSE,1987_86
1987,87,30071.13,17891.61,47962.74,FALSE,1987_87
1987,88,27247.65,14901.5,42149.15,FALSE,1987_88
1987,89,26119.46,13250.89,39370.35,FALSE,1987_89
1987,90,24400.15,11798.36,36198.51,FALSE,1987_90
1987,91,23096.93,10234.78,33331.71,FALSE,1987_91
1987,92,20434.48,8635.19,29069.67,FALSE,1987_92
1987,93,17492.98,6963.57,24456.55,FALSE,1987_93
1987,94,15314.61,5673.09,20987.7,FALSE,1987_94
1987,95,12215.08,4488.66,16703.74,FALSE,1987_95
1987,96,9767.67,3296.22,13063.89,FALSE,1987_96
1987,97,7742.32,2460.91,10203.23,FALSE,1987_97
1987,98,5773.99,1762.65,7536.64,FALSE,1987_98
1987,99,4043.69,1194.44,5238.13,FALSE,1987_99
1987,100,2800.47,789.29,3589.76,FALSE,1987_100
1987,101,1940.34,531.2,2471.54,FALSE,1987_101
1987,102,1383.24,371.14,1754.38,FALSE,1987_102
1987,103,900.16,222.09,1122.25,FALSE,1987_103
1987,104,540.1,128.04,668.14,FALSE,1987_104
1987,105,309.06,62.02,371.08,FALSE,1987_105
1987,106,189.04,49.02,238.06,FALSE,1987_106
1987,107,110.02,46.02,156.04,FALSE,1987_107
1987,108,57.01,10,67.01,FALSE,1987_108
1987,109,28,6,34,FALSE,1987_109
1987,110,76,27,103,TRUE,1987_110
1988,0,16905.76,22015.16,38920.92,FALSE,1988_0
1988,1,1310.21,1588.58,2898.79,FALSE,1988_1
1988,2,796.13,1108.41,1904.54,FALSE,1988_2
1988,3,616.1,854.32,1470.42,FALSE,1988_3
1988,4,486.08,671.25,1157.33,FALSE,1988_4
1988,5,433.07,606.22,1039.29,FALSE,1988_5
1988,6,344.06,537.2,881.26,FALSE,1988_6
1988,7,346.06,476.18,822.24,FALSE,1988_7
1988,8,333.06,473.17,806.23,FALSE,1988_8
1988,9,327.06,482.18,809.24,FALSE,1988_9
1988,10,301.05,472.18,773.23,FALSE,1988_10
1988,11,278.04,476.18,754.22,FALSE,1988_11
1988,12,283.04,493.18,776.22,FALSE,1988_12
1988,13,344.06,657.24,1001.3,FALSE,1988_13
1988,14,455.08,809.3,1264.38,FALSE,1988_14
1988,15,537.08,1189.44,1726.52,FALSE,1988_15
1988,16,837.14,1867.69,2704.83,FALSE,1988_16
1988,17,947.15,2483.92,3431.07,FALSE,1988_17
1988,18,1020.17,3002.11,4022.28,FALSE,1988_18
